Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-09-18;Leithner C et al.;17.09.2026;17.09.2026;Psychol Med;2026;Psychosoziale Interventionen bei PTBS in Ländern mit niedrigem und mittlerem Einkommen wirksam;Metaanalyse von 55 randomisierten Studien mit 5.041 Teilnehmern zur Wirksamkeit psychosozialer Interventionen bei Traumafolgestörungen in Ländern mit niedrigem und mittlerem Einkommen.;Psychosoziale Interventionen zeigten große Effektgrößen für PTBS-Symptome within-group (g = -1,88) und between-group (g = -1,31), bleibend bei Follow-up. Trauma-fokussierte, face-to-face durchgeführte Interventionen waren besonders wirksam. Befunde sprechen für Priorisierung trauma-fokussierter Verfahren als Erstlinienbhandlung, unterstreichen aber auch Forschungslücken in ressourcenarm versorgten Ländern.;Methodische Prinzipien übertragbar, aber Ressourcenlage und Verfügbarkeit spezialisierter Psychotherapien in Deutschland grundlegend anders.;42750363;https://pubmed.ncbi.nlm.nih.gov/42750363/
2026-09-18;Nakanga WP et al.;15.09.2026;15.09.2026;BMJ Open;2026;Generation Malawi: Geburtskohortenstudie zu physischen und psychischen Erkrankungen in ländlichem und städtischem Kontext;Protokollpapier für eine prospektive Kohortenstudie mit 5.000 schwangeren Frauen und ihren Partnern in Malawi, mit Verfolgung der Nachkommen bis 36 Monate nach Geburt zur Untersuchung von Determinanten langfristiger psychischer und physischer Gesundheit.;Studie noch laufend, aber Studiendesign adressiert Forschungslücke: Wie beeinflussen pränatale und frühe Lebensumstände, Armut, Infektionskrankheiten und Unterernährung langfristige psychische Gesundheit in einer sich schnell ändernden Gesellschaft mit gleichzeitig auftretenden Infektions- und chronischen Erkrankungen?;"Malawi-Kontext grundlegend verschieden (75 % Armut); Methodik für Langzeit-Psyche-Forschung unter Mehrfachbelastung relevant.";42744372;https://pubmed.ncbi.nlm.nih.gov/42744372/
2026-09-18;Wu C et al.;Sept. 2026;15.09.2026;Int Nurs Rev;2026;Achtsamkeitsbasierte Interventionen lindern Burnout, Mitgefühlserchöpfung und Traumastress bei Pflegekräften;Metaanalyse von 7 randomisierten Studien mit insgesamt 578 Pflegekräften zur Wirksamkeit achtsamkeitsbasierter Interventionen auf Burnout, Mitgefühlserschöpfung und traumatischen Stress.;"Mitgefühlserschöpfung (4 Studien, 296 Pflegende): SMD -1,11 (95% CI -1,94 bis -0,28, p=0,009, I²=91%). Burnout (6 Studien, 518 Pflegende): SMD -0,89 (95% CI -1,27 bis -0,51, p<0,00001, I²=76%). Traumastress (3 Studien, 222 Pflegende): SMD -0,99 (95% CI -1,27 bis -0,71, p<0,00001, I²=0%). Evidenz für unabhängige Implementierung als Workforceintervention aber unzureichend; sollte Teil breiterer Strategien sein.";"Deutschland: Pflegekrise bekannt; Achtsamkeit als Einzelmaßnahme ohne Adressierung von Unterbesetzung und Arbeitsbelastung insuffizient.";42742488;https://pubmed.ncbi.nlm.nih.gov/42742488/
2026-09-17;Saint-Dizier C et al.;16.09.2026;16.09.2026;BMJ Ment Health;2026;Regulatory Reform der Methylphenidat-Verschreibung bei Erwachsenen in Frankreich;Untersucht wurde, wie eine regulatorische Reform 2021 in Frankreich die Verfügbarkeit von Methylphenidat für erwachsene ADHS-Patienten verändert hat, die zuvor auf klinische Spezialisten beschränkt war.;Innerhalb von 3 Jahren nach der Reform stieg die wöchentliche Verschreibungsrate um initial 10,9 %, gefolgt von anhaltender Beschleunigung (0,7 % pro Woche), primär durch neue Behandlungen. Die Zugangsregelung war das Haupthindernis für historisch niedrige Behandlungsquoten.;Frankreich, ähnliches System wie Deutschland bei Kassenleistungen und Spezialistenzugang.;42749337;https://pubmed.ncbi.nlm.nih.gov/42749337/
2026-09-17;Brilhante AVM et al.;16.09.2026;16.09.2026;PLoS One;2026;Kommunikationsbarrieren in der Geburtshilfe für autistische Frauen in Brasilien;Qualitative Studie mit 34 autistischen Frauen (22 mit geringem, 12 mit höherem Unterstützungsbedarf) zu Kommunikationsbarrieren bei Schwangerschaft, Geburt und Wochenbett.;"Drei Hauptbefunde: nicht erkannte autistische Kommunikationsbedürfnisse (Alexithymie, Reizüberempfindlichkeit, Bedarf für Vorhersehbarkeit); systemische institutionelle und zwischenmenschliche Kommunikationsfehler (Symptominvalidation, respektlose Behandlung, Ausschluss nicht-sprechender Frauen); respektvolle Kommunikation mit angepassten Strategien fördert Sicherheit und Autonomie.";Brasilien, niedrig-mittleres Einkommen, Befunde zu Barriereabbau übertragbar auf strukturelle Maßnahmen.;42748175;https://pubmed.ncbi.nlm.nih.gov/42748175/
2026-09-17;Sumerlin TS et al.;16.09.2026;16.09.2026;Epidemiol Psychiatr Sci;2026;Soziale Netzwerke von Migrantinnen beeinflussen psychische Gesundheit und Einsamkeit;Querschnittstudie mit 1.681 Hausangestellten aus den Philippinen und Indonesien in Macao zu Assoziationen zwischen sozialen Netzwerk-Charakteristika und psychischer Gesundheit, Einsamkeit und selbstbewerteter Gesundheit.;"Bei philippinischen Migranten: höhere soziale Unterstützungshilfreichtum assoziiert mit weniger Einsamkeit (β = -0,15) und besserer Selbstbewertung der Gesundheit (β = 0,15); höhere Gegenseitigkeitsbelastung konsistent mit schlechteren Ergebnissen (z. B. PTSD: β = 0,21). Bei indonesischen Migranten Gegenseitigkeitsbelastung und finanzielle Unterstützung assoziiert mit Depression und Angst.";China, aber Befunde zu Migrantenvulnerabilität relevant für Deutschland bei Arbeitsmigranten und Sprachbarrieren.;42745661;https://pubmed.ncbi.nlm.nih.gov/42745661/
2026-09-17;Ghosh A et al.;11.09.2026;16.09.2026;Int J Equity Health;2026;Integration psychischer Gesundheit in indische Primärversorgung scheitert an Kapazität;Qualitative Implementierungsstudie in sieben indischen Bundesstaaten mit 211 Interviews und 28 Fokusgruppen zu Barrieren und Erfolgsfaktoren bei der Integration von psychischen Erkrankungen und Sucht in Primärversorgung.;Unterstützung für Integration vorhanden, aber massive Barrieren: unzureichende Kapazität, fehlende Protokolle, Stigma, mangelnde Medikamente, unterbrochene Überweisungsketten. Ungleicher Trainingsaufbau, zu kurze Sprechstunden. Positive Praktiken (Telemedizin, Gemeindemobilisierung) existieren, sind aber nicht systematisiert.;Indien, Entwicklungsland mit ähnlichen Schnittstellen-Problemen wie Deutschland bei Spaltung Psychiatrie-Primärversorgung.;42745316;https://pubmed.ncbi.nlm.nih.gov/42745316/
2026-09-17;Ulvøy LE et al.;21.08.2026;16.09.2026;BMC Psychiatry;2026;Stigma und unzureichende Versorgung bei Notfalleinsätzen für psychische Erkrankungen;Qualitative Interviews mit 23 Patienten mit psychischen Erkrankungen und/oder Suchtproblemen in Norwegen über ihre Erfahrungen mit Rettungsdiensten.;Patienten berichteten Stigmatisierung, herabwürdigende Haltungen, mangelnde körperliche Gesundheitsversorgung und begrenzte Einbeziehung in Entscheidungen. Frühere Erfahrungen mit anderen Gesundheitsdiensten prägten deutlich die Inanspruchnahme von Notfallhilfe.;Norwegen, vergleichbare nordeuropäische Versorgungsstruktur und Notfallsysteme.;42745260;https://pubmed.ncbi.nlm.nih.gov/42745260/
2026-09-17;Gabellini E et al.;16.09.2026;16.09.2026;Arch Womens Ment Health;2026;Perinatale Depression bei einer Million Frauen: Risikofaktoren und Screening;Register-basierte Studie mit 164.767 Frauen in Mailand zu Krankheitslast und Risikofaktoren für perinatale Depression, identifiziert durch Algorithmen und Screening (EPDS ≥8).;"16,0 % zeigten Ereignisse perinataler Depression; unter gescreenten Frauen 23,6 % erhöhte Vulnerabilität. Risikofaktoren: psychische Belastung vor Schwangerschaft (OR 8,1), Alter >40 Jahre (OR 1,3), Migrationsgeschichte (OR 1,1), Primiparie (OR 1,4).";Italien mit Sozialversicherungssystem, ähnlich deutschen Dokumentationspflichten und Screening-Strukturen.;42745087;https://pubmed.ncbi.nlm.nih.gov/42745087/
2026-09-16;Peters C et al.;31.08.2026;15.09.2026;Front Public Health;2026;Belastung von Fachkräften im Gesundheitswesen: Arbeitsbedingungen und psychische Gesundheit während der Pandemie;Deutsche Cross-sectional-Studie zur psychischen Belastung von 576 Beschäftigten in Gesundheits- und Sozialeinrichtungen während und nach der COVID-19-Pandemie.;"59% waren Gesundheitsfachkräfte (Ärzte, Pflege, Therapie); diese berichteten schlechtere Arbeitsfähigkeit (6,9 vs. 7,3), mehr emotionale Belastung und höher Depressionsrate. Ca. ein Fünftel aller Befragten litt unter moderater bis schwerer psychischer Belastung. Prävention von chronischem Stress sollte Fokus für Erhalt der psychischen Gesundheit sein.";Deutsche Daten, direkt auf Arbeitsbedingungen im deutschen Gesundheitswesen übertragbar;42741285;https://pubmed.ncbi.nlm.nih.gov/42741285/
2026-09-16;Virgolino A et al.;Okt. 2026;15.09.2026;J Sch Health;2026;Zugehörigkeit und psychisches Wohlbefinden: Geflüchtete Schüler in Portugal haben höheres Risiko;Portugiesische Online-Befragung von 3073 Schülern der 5.–12. Klasse zum psychischen Wohlbefinden und zur Schulzugehörigkeit von Kindern mit und ohne Migrationsgeschichte.;Schüler mit Migrationsgeschichte hatten signifikant höhere Wahrscheinlichkeit für schlechtes psychisches Wohlbefinden (37,8% vs. 24,7%, aOR=1,67, p=0,002). Hauptfaktoren: schlechte Peerbeziehungen, fehlende Schulzugehörigkeit, niedriges Selbstwertgefühl, schwache Lehrerunterstützung, negative Schulklima-Wahrnehmung. Lehrerausbildung zu Kommunikation mit Migranten und ihren Familien als Schlüssel für Chancengleichheit identifiziert.;"Europäisches System mit vergleichbarem Zugang; Befunde zu Ungleichheit übertragbar";42740715;https://pubmed.ncbi.nlm.nih.gov/42740715/
2026-09-16;Giannopoulos E et al.;Sept. 2026;15.09.2026;Clin Psychol Psychother;2026;Persönlichkeitsstile und therapeutische Allianz: Dysregulation erschwert Behandlung von Essstörungen;US-amerikanische Online-Befragung von 126 Therapeuten zu Persönlichkeitsstilen, diagnostischen Merkmalen und therapeutischer Allianz bei Behandlung von 126 erwachsenen Patienten mit Essstörungen.;"Patienten mit sowohl konstrikt als auch dysreguliert klassifizierten Persönlichkeitszügen zeigten komplexere diagnostische Profile; Dysregulation korrelierte mit schlecherer therapeutischer Allianz und Notwendigkeit integrierter Techniken. Behandlung mit Dysregulation erforderte therapeuten-übergreifende Integrationen von kognitiv-behavioralen, psychodynamisch-interpersonalen und adjunktiven Techniken. Therapeutische Allianzbildung für Dysregulierte als besondere Herausforderung identifiziert.";"USA; nur Befund zu Therapeut-Patient-Matching übertragbar für deutsche Versorgung";42740480;https://pubmed.ncbi.nlm.nih.gov/42740480/
2026-09-16;Allchin B et al.;Okt. 2026;15.09.2026;Int J Ment Health Nurs;2026;Familien mit psychisch erkrankten Eltern: Stärkenorientierung statt Risiko als Rahmen;Australische Partizipative-Aktionsforschung mit vier Phasen zur Reframing des FaPMI-Programms (Families where a parent has a mental illness) von Risikobertonung zu Stärkenorientierung.;Koordinatoren und Angehörige mit Lived Experience einigten sich auf ‚Avoid and Advance'-Leitlinien zur Deframing von Vulnerabilität und zur Förderung von Resilienz, Person-Zentrierung und Recovery. Prozess identifizierte unbeabsichtigte Folgen des älteren Risiko-Framings (Stigmatisierung, Pathologisierung) und etablierte Konsens für künftige Ausrichtung. Reframing unterstützt Shift in Politik und Praxis zu kontextgerechter, strengthsbasierter Versorgung.;"Australien mit ähnlichem Versorgungsauftrag; Methode für Programmreform in Deutschland anwendbar";42740414;https://pubmed.ncbi.nlm.nih.gov/42740414/
2026-09-16;Maß R et al.;11.09.2026;15.09.2026;BMC Psychiatry;2026;Aggressionshemmung bei Depression: Hemmung korreliert mit schlechteren Outcomes und Wiederaufnahmen;Deutsche Naturalistic-Studie an 416 stationären Patienten mit Major Depression zur Vorhersage von Behandlungsresponse durch Aggressionshemmung (CABS-Inhibition).;"Patienten mit erhöhter Aggressionshemmung (z=1,40) zeigten bei Entlassung schlechtere Symptomverbesserung; CABS-Werte korrelierten mit depressiven Symptomen bei 6-Monats-Follow-up und Wiederaufnahme innerhalb eines Jahres. Symptomverbesserung während Behandlung erfolgte für beide Variablen signifikant (p<0,001); Aggressionshemmung als klinisch relevanter Outcome-Prädiktor identifiziert, kausale Effekte aber nicht nachgewiesen.";Deutsche Klinikdaten, direkt auf stationäre Behandlung Depression übertragbar;42736557;https://pubmed.ncbi.nlm.nih.gov/42736557/
2026-09-16;Vus V et al.;2026;11.09.2026;Pol Merkur Lekarski;2026;Psychische Gesundheit ukrainischer Kinder im Krieg: Systemische Unterstützung erforderlich;Narrative Übersichtsarbeit mit Vergleichsanalyse zu psychischer Gesundheit ukrainischer Kinder (0–18 Jahre) im bewaffneten Konflikt und zu Psychosoziale Versorgung.;Ukraine steht vor beispiellosen psychiatrischen Krisen bei europäischen Kindern. Systematische Investition in Psychosoziale Unterstützung auf Trauma-informed-Basis erforderlich, mit Priorität für unterversorgte Gruppen (Kleinst-, Waisenkinder, Kinder Mobilisierter), Deinstitutionalisierung, Anti-Stigma-Bildung und Finanzierung von Längsschnittstudien essentiell. Befunde aus 2022–2026 zeigen hohes Prävalenzrisiko bei Kindern postkonflikt.;"Europa, Nachbarland mit verwandtem Versorgungsauftrag; Befunde zu systematischen Lücken übertragbar";42726834;https://pubmed.ncbi.nlm.nih.gov/42726834/
2026-09-15;Rossouw J et al.;14.09.2026;14.09.2026;Eur J Psychotraumatol;2026;Fünfjährige Langzeitergebnisse von Trauma-Therapie bei Jugendlichen;Randomisierte Studie über verlängerte Expositionstherapie und supportive Beratung bei PTBS von 63 Jugendlichen, durchgeführt von geschulten Nicht-Spezialisten in einem ressourcenarm Umfeld.;"Beide Gruppen zeigten signifikante Symptomreduktion bis 60 Monate nach Behandlung (F=2,86, p<0,01); Prolonged Exposure zeigte numerisch stärkere Verbesserung, aber nicht signifikant bei 60-Monats-Nachverfolgung (p=0,28). Durchschnittlich 9 Sitzungen pro Patient führten zu länger anhaltenden Verbesserungen über fünf Jahre.";Südafrika - Fachlichkeit von geschulten Pflegekräften ohne Psychotherapieausbildung übertragbar;42734593;https://pubmed.ncbi.nlm.nih.gov/42734593/
2026-09-15;Woods C et al.;22.04.2026;14.09.2026;Int J Addctn Nurs;2026;Substanzgebrauch bei amerikanischen Ureinwohnern: Barrieren und Bedarfe aus Fokusgruppen;Qualitative Fokusgruppenstudie mit 20 American Indian/Alaska Native Erwachsenen zu Substanzgebrauch, Prävention und Behandlung von Suchterkrankungen.;Zentrale Probleme: Unsichtbarkeit in Statistiken, Mangel an Gesundheitszugang, fehlende Aufstiegsmöglichkeiten für Jugendliche, Stigma. Empfehlungen: Frühe Prävention bei Grundschülern, intergenerationales Ansatz, traumainformierte und kulturell sensible Behandlung, Community-Partizipation. Wichtig: Intergenerationale Traumata als Kontext für Substanzgebrauch.;USA - Strukturelle und kulturelle Barrieren für marginalisierte Gruppen sind international relevant;42734572;https://pubmed.ncbi.nlm.nih.gov/42734572/
2026-09-15;de Faria DA et al.;14.09.2026;13.09.2026;Arch Womens Ment Health;2026;Bewegung in Schwangerschaft und Wochenbett reduziert Depression, nicht Angst;Systematischer Review mit Metaanalyse von 17 RCTs zu Effekt isolierter Bewegungsinterventionen auf Depression und Angst in Schwangerschaft und Wochenbett (N insgesamt >10.000).;Bewegung assoziiert mit niedrigeren depressiven Symptomen: antepartal (SMD -0,52, CI -0,75 bis -0,30, I²=46 %, niedrige Evidenzsicherheit), postpartal (SMD -0,33, CI -0,57 bis -0,09, I²=86 %, sehr niedrig). Antepartale Angst: kein klarer Effekt (SMD -0,03, CI -0,31 bis 0,25). Strukturierte Programme 3x/Woche ~60 min zeigten günstige Effekte, aber Gesamtevidenz niedrig bis sehr niedrig.;Australien/internationale Daten - Depression in Perinatalperiode ist universeller Befund;42733028;https://pubmed.ncbi.nlm.nih.gov/42733028/
2026-09-15;Zhao J et al.;12.09.2026;12.09.2026;BMJ Ment Health;2026;Spezifische Stressoren und mentale Gesundheit internationaler Studierender;Querschnittsstudie mit Machine-Learning-Modellen bei 481 Studierenden (chinesische in UK, internationale in China) zur Identifikation von Stressfaktoren für psychische Belastung und Wellbeing.;"Random-Forest-Modelle erklärten 22–35 % der Varianz bei wahrgenommener Stress und 25–27 % beim Wellbeing. Kernstressoren: Schlafprobleme, physische Gesundheit, Prüfungsangst über beide Standorte. Kontextspezifisch: In UK stärkere Effekte von Zeitmangel und Einsamkeit; in China: fehlende Orientierung zu Hilfsangeboten und Work-Life-Balance. Teilweise Generalisierbarkeit über Standorte.";UK-Daten mit vergleichbarem Hochschulsystem, maschinengestützte Priorisierung übertragbar;42731880;https://pubmed.ncbi.nlm.nih.gov/42731880/
2026-09-15;Schulte LE et al.;01.12.2026;14.08.2026;J Affect Disord;2026;Kurzfristiges Ausdauertraining bei Depression in geriatrischer Psychiatrie zeigt keine zusätzlichen Effekte;Randomisierte Kontrollstudie: 100 ältere Patienten (mittleres Alter 76 Jahre) mit Depression erhielten 2-wöchiges Ergometer-Ausdauertraining plus Treatment as Usual (TAU) oder Flexibilitätsprogramm plus TAU.;Keine signifikanten Unterschiede zwischen Interventions- und Kontrollgruppe auf Clinical Global Impression (p=0,069) oder Depressionsschwere (BDI-II: Δ -0,62, CI -3,68 bis 2,45). Beide Gruppen verbesserten sich über die Zeit (p<0,001). Schlechtere Adhärenz in Interventionsgruppe (74,0±31,9 vs. 95,0±25,3 min/Woche, p=0,003). Kurzzeitintervention zeigte keinen zusätzlichen klinischen Nutzen.;Deutschland - Psychiatrische Kliniken mit älteren Patienten, kurzfristige Machbarkeit demonstriert;42600781;https://pubmed.ncbi.nlm.nih.gov/42600781/
2026-09-15;Meyer B et al.;14.08.2026;14.08.2026;JMIR Ment Health;2026;Digitale Therapien: Nutzen nicht linear mit Nutzungszeit verbunden;Standpunktartikel zu Annahmen über Dosis-Wirkungs-Beziehungen in digitalen Mental-Health-Interventionen: Kritische Analyse, ob längere Nutzung zwangsläufig bessere Ergebnisse bedeutet.;Zentrale Befunde: Schnelle frühe Response und Platea-Effekte, heterogene Nutzungsmuster, episodische Engagement-Muster, Off-Plattform-Skill-Anwendung. Lineare Dosis-Metapher aus Pharmakotherapie nicht passend für Lern-basierte Interventionen. Empfehlung: Evaluationsrahmen sollten Nutzenqualität über kumulative Exposition priorisieren, nicht Benutzungszeit als universellen Qualitätsindikator.;Deutschland - Konzeptuelle Kritik an Evaluierungslogiken für Apps ist systemübergreifend gültig;42600086;https://pubmed.ncbi.nlm.nih.gov/42600086/
2026-09-14;Mishra A et al.;26.08.2026;11.09.2026;Front Public Health;2026;Massenerschießungen und nationale Angststörung: 2,27 Millionen zusätzliche Depressionsfälle nach US-Schießereien;Querschnittstudie mit 20 Wellen der Household Pulse Survey (März 2022 bis November 2023, n≈1.094.000 Erwachsene) zur Assoziation zwischen öffentlichen Massenerschießungen (17 Fälle) und nationalen Angst- und Depressionsprävaleznzen, gewichtet nach Bevölkerung und geografischer Nähe.;"Nach Massenerschießungen zeigten sich erhöhte Angst- und Depressionsquoten im ganzen Land (kontrolliert für Demografie, Sozioökonomie). Geschätzt 2,27 Millionen zusätzliche Erwachsene mit Angst, 1,29 Millionen mit Depression nach Massenerschießung. Effekt war größer bei mehr Todesfällen und jüngeren Opfern; Effektgröße sank mit geografischer Distanz.";USA, aber Epidemiologie von Massenkrisensituationen und nationale Belastung übertragbar auf deutsche Notfallplanung und psychische Gesundheit von Gruppen;42724655;https://pubmed.ncbi.nlm.nih.gov/42724655/
2026-09-14;Peng K et al.;11.09.2026;11.09.2026;J Glob Health;2026;Vermögensschock und psychische Gesundheit im Alter: Dosis-Wirkungs-Studie;"Prospektive Multiländer-Kohortenstudie (China, USA, Mexiko; n=23.817) zu Assoziationen zwischen extremem Vermögensverlust (≥75% Rückgang) und depressiven Symptomen, Lebenszufriedenheit und selbsteingeschätzter Gesundheit über 6-12 Jahre Nachbeobachtung.";Extremer Vermögensschock war assoziiert mit höheren depressiven Symptomen (Odds Ratio 1,3 in China und USA, 1,1 in Mexiko), niedrigerer Lebenszufriedenheit (OR 0,8 China und USA, 0,9 Mexiko) und schlechterer selbsteingeschätzter Gesundheit (OR 0,9). Assoziation blieb über Zeit in China und Mexiko stabil, in USA zeigte sich Interaktion mit Nachbeobachtungsdauer.;"Länderübergreifend, zeigt ökonomische Vulnerabilität als Versorgungsfaktor; Daten strukturiert, aber USA-Anteil wägen auf Gegenmaßnahmen, nicht Grundmechanismus";42723542;https://pubmed.ncbi.nlm.nih.gov/42723542/
2026-09-14;Amestoy ME et al.;Sept. 2026;11.09.2026;Clin Psychol Psychother;2026;Suizidale Ideation in Dialektisch-Behavioraler Therapie: Frühe Besserung vorhersagbar, Behandlungsintensität nicht;Studie untersuchte bei 105 Patienten in einem stationären DBT-Tagesprogramm, ob höhere Behandlungsintensität (wöchentliche Fertigkeitengruppe, plus Einzeltherapie, plus zweite Fertigkeitengruppe) die klinisch bedeutsame Verbesserung der suizidalen Ideation vorhersagt.;"Suizidale Ideation sank über 12 Wochen in allen Intensitätsstufen signifikant (keine Unterschiede zwischen den Gruppen). Frühe Symptombesserung (Baseline zu Woche 6) sagte klinisch bedeutsame Verbesserung in Woche 12 voraus (höhere Chancen), nicht aber Behandlungsintensität; das Merkmal Disinhibition sagte niedrigere Chancen voraus.";"Kanadische Routineversorgung mit messbarem Outcome; Modell ähnlich deutschem Case-Management in Tageskliniken";42723320;https://pubmed.ncbi.nlm.nih.gov/42723320/
2026-09-14;Yamada T et al.;31.07.2026;10.09.2026;BMC Psychiatry;2026;Japan-Kohortenstudie zu Entwicklungsmuster von Kinderpsychiatrie: 7000 Kinder von 0-18 Jahren;Protokoll einer geplanten Längsschnittstudie (Februar 2026 Start) zur Verfolgung psychischer Entwicklung, Risiko- und Schutzfaktoren bei Kindern 0-18 Jahre in Japan, web-basiert, Mehrfach-Informanten (Eltern, ältere Kinder selbst), transdiagnostisch, optionale genetische Analysen.;"Geplant sind ~7000 Teilnehmer mit jährlichen Folgeerhebungen bis 2032 via secure web-Plattform; Hauptausgang: Strengths and Difficulties Questionnaire (SDQ)-Gesamtdiffizile über Altersgruppen; Neuroentwicklungs-Anreicherung (Autismus, ADHS) gegen Unter- und Überrepräsentation. Beginn mit 1189 Teilnehmern im Vorbereitungsjahr 2023 geplant.";Japan, aber Protokoll transdiagnostisch und entwicklungsbasiert, daher vergleichbar mit deutschem Früherkennung-Paradigma in KIJU-Psychiatrie;42717329;https://pubmed.ncbi.nlm.nih.gov/42717329/
2026-09-14;Baumeister A et al.;Aug. 2026;12.08.2026;Psychooncology;2026;Online Achtsamkeitstraining für Konzentrationsstörungen bei Krebspatienten: Effektivität über 8 Wochen nachgewiesen;Randomisierte Kontrollgruppenstudie (n=170 Krebspatienten mit kognitiver Beeinträchtigung 3 Monate bis 5 Jahre nach Therapie) zu online-gestütztem Mindfulness-Based Stress Reduction (MBSR) über 8 Wochen versus Warteliste, Nachbeobachtung 3 Monate.;Online-MBSR verbesserte subjektive neurokognitive Funktion (FACT-Cog, Cohen's d = 0,36–0,72, p=0,004–<0,001 je nach Subskala), Lebensqualität (FACT-G, d=0,32, p=0,001), Müdigkeit (BFI, d=–0,47, p<0,001) und depressive Symptome (PHQ-9, d=–0,57, p<0,001). Objektive Gedächtnisleistung verbesserte sich (VLMT, d=0,25, p=0,030). Effekte hielten bis 3-Monatts-Follow-up.;"Deutsche Kliniken haben Online-Infrastruktur; krebsbedingte Kognitionsstörung ist Versorgungsproblem, Messung vergleichbar";42583739;https://pubmed.ncbi.nlm.nih.gov/42583739/
2026-09-14;Quelch D et al.;07.08.2026;07.08.2026;Ann Med;2026;Medizinischer Alkohol zur Behandlung von Alkoholentzug: Akzeptanz bei Fachpersonal;Qualitative Studie mit Umfrage (n=31 Pflegekräfte, Ärzte) und Interviews an einem britischen Akutkrankenhaus zu Sicht auf medizinischen Alkohol (oral verabreicht) für schwere Alkoholentzugssymptome als Teil der lokalen Leitlinie.;"Medizinischer Alkohol wurde von Fachpersonal als ressourceneffizient, ganzheitlich und akzeptabel bewertet; 89% (n=25) befürworteten das Verfahren. Größte Hürde: mangelndes Selbstvertrauen zum Verschreiben ohne Alkoholpflegeteam-Unterstützung. Keine Probleme mit Patientencompliance, Suchtverhalten oder Reputationsschaden seit Einführung.";UK National Health Service, ähnliche Strukturen wie deutsche Klinik-Routineversorgung, Transfer auf Leitlinienimplementierung;42565272;https://pubmed.ncbi.nlm.nih.gov/42565272/
2026-09-13;Kersting X et al.;11.09.2026;11.09.2026;Fortschr Neurol Psychiatr;2026;Suizidalität: Klinische Risikobewertung, Prävention und Therapie nach aktuellem Stand;Literaturübersicht mit klinischer Orientierung fasst Suizidalität als dynamischen, multifaktoriellen Prozess, skizziert Risikofaktoren, Bewertungsmethoden und evidenzbasierte Präventionskonzepte auf Primar-, Sekundar- und Tertiärebene.;"Suizidalität ist nichtlinear; zentrale Schutzfaktoren sind therapeutische Allianz und Beziehungsqualität. Standardisierte Risikoinstrumente haben Grenzen in der klinischen Routine. Evidenzbasierte Prävention erfordert kontinuierliche kontextsensitive Bewertung, strukturierte Nachsorge und interdisziplinäre Strategien zur Krisenreduktion.";Deutschland – deutschsprachige klinische Lehrbucharbeit für Psychiatrie-Ausbildung.;42727960;https://pubmed.ncbi.nlm.nih.gov/42727960/
2026-09-13;Paladines-Costa M et al.;27.08.2026;11.09.2026;Front Public Health;2026;Psychologische Inflexibilität wirkt stärker als Impulsivität auf Depressivität bei Universitätsstudenten;Strukturgleichungsmodell mit 4.524 ecuadorianischen Studierenden untersuchte, ob wahrgenommener Stress die Assoziationen zwischen psychologischer Inflexibilität/Impulsivität und depressiven Symptomen sowie Lebenszufriedenheit vermittelt.;"Modell erklärte 55% der Depressivitäts- und 33% der Lebenszufriedenheitsvarianz. Psychologische Inflexibilität zeigte direkten (β=0,475) und indirekten Effekt (β=0,170, 95% CI 0,153–0,189) auf Depressivität; Impulsivität nur geringere indirekte Effekte (β=0,041). Wahrgenommener Stress war zentraler Mediator.";"Lateinamerika; Querschnittsdesign; transdiagnostische Prävention übertragbar auf deutsche Hochschulangebote.";42723979;https://pubmed.ncbi.nlm.nih.gov/42723979/
2026-09-13;Adewuya AO et al.;10.09.2026;11.09.2026;Health Res Policy Syst;2026;WHO-Leitlinie für digitale Interventionen gestärkt Geisteshygiene in nigerianischem Gesundheitssystem;Adaptieren und Pilot-Umsetzung der WHO-Leitlinie 'recommendations on digital interventions for health system strengthening' für psychische Gesundheit in fünf nigerianischen Primary-Care-Zentren, bewertet nach Akzeptabilität, Angemessenheit, Machbarkeit und wahrgenommener Effektivität.;AGREE-II-Bewertung der ursprünglichen WHO-Leitlinie 79,3%. Adaptierte Richtlinie hatte acht Empfehlungen. Empfehlungen zu Medikamentenverfügbarkeit (80–92%), Supervision von Mitarbeitern (80,5–91%) und Klientenkommunikation (84–90%) zeigten hohe Akzeptabilität und Machbarkeit. Bedenken bei Client-to-Provider-Kommunikation (65,6–73,4%) und klinischen Entscheidungshilfen (78–79%).;"Nigeria, LMIC-Gesundheitssystem; digitale Komponente für deutsche Setting-Anpassung relevant.";42723071;https://pubmed.ncbi.nlm.nih.gov/42723071/
